,Simulation number,Probability of honest cars,Probability of coerced cars,Expected Number of Edges
0,0,0.9,0.2,0.11999999999999998
1,1,0.9,0.2,0.11999999999999998
2,2,0.9,0.2,0.11999999999999998
3,3,0.9,0.2,0.11999999999999998
4,4,0.9,0.2,0.11999999999999998
5,5,0.9,0.2,0.11999999999999998
6,6,0.9,0.2,0.11999999999999998
7,7,0.9,0.2,0.11999999999999998
8,8,0.9,0.2,0.11999999999999998
9,9,0.9,0.2,0.11999999999999998
