,Simulation number,Probability of honest cars,Probability of coerced cars,Expected Number of Edges
0,0,0.7,0.0,2.3519999999999994
1,1,0.7,0.0,2.3519999999999994
2,2,0.7,0.0,2.3519999999999994
3,3,0.7,0.0,2.3519999999999994
4,4,0.7,0.0,2.3519999999999994
5,5,0.7,0.0,2.3519999999999994
6,6,0.7,0.0,2.3519999999999994
7,7,0.7,0.0,2.3519999999999994
8,8,0.7,0.0,2.3519999999999994
9,9,0.7,0.0,2.3519999999999994
