,Simulation number,Probability of honest cars,Probability of coerced cars,Expected Number of Edges
0,0,0.2,0.1,0.26995200000000014
1,1,0.2,0.1,0.26995200000000014
2,2,0.2,0.1,0.26995200000000014
3,3,0.2,0.1,0.26995200000000014
4,4,0.2,0.1,0.26995200000000014
5,5,0.2,0.1,0.26995200000000014
6,6,0.2,0.1,0.26995200000000014
7,7,0.2,0.1,0.26995200000000014
8,8,0.2,0.1,0.26995200000000014
9,9,0.2,0.1,0.26995200000000014
