,Simulation number,Probability of honest cars,Probability of coerced cars,Expected Number of Edges
0,0,0.2,0.2,0.47449600000000025
1,1,0.2,0.2,0.47449600000000025
2,2,0.2,0.2,0.47449600000000025
3,3,0.2,0.2,0.47449600000000025
4,4,0.2,0.2,0.47449600000000025
5,5,0.2,0.2,0.47449600000000025
6,6,0.2,0.2,0.47449600000000025
7,7,0.2,0.2,0.47449600000000025
8,8,0.2,0.2,0.47449600000000025
9,9,0.2,0.2,0.47449600000000025
