,Simulation number,Probability of honest cars,Probability of coerced cars,Expected Number of Edges
0,0,0.5,0.1,1.8150000000000002
1,1,0.5,0.1,1.8150000000000002
2,2,0.5,0.1,1.8150000000000002
3,3,0.5,0.1,1.8150000000000002
4,4,0.5,0.1,1.8150000000000002
5,5,0.5,0.1,1.8150000000000002
6,6,0.5,0.1,1.8150000000000002
7,7,0.5,0.1,1.8150000000000002
8,8,0.5,0.1,1.8150000000000002
9,9,0.5,0.1,1.8150000000000002
