,Simulation number,Probability of honest cars,Probability of coerced cars,Expected Number of Edges
0,0,0.2,0.7,3.4655999999999993
1,1,0.2,0.7,3.4655999999999993
2,2,0.2,0.7,3.4655999999999993
3,3,0.2,0.7,3.4655999999999993
4,4,0.2,0.7,3.4655999999999993
5,5,0.2,0.7,3.4655999999999993
6,6,0.2,0.7,3.4655999999999993
7,7,0.2,0.7,3.4655999999999993
8,8,0.2,0.7,3.4655999999999993
9,9,0.2,0.7,3.4655999999999993
