,Simulation number,Probability of honest cars,Probability of coerced cars,Expected Number of Edges
0,0,0.2,0.3,1.1615999999999997
1,1,0.2,0.3,1.1615999999999997
2,2,0.2,0.3,1.1615999999999997
3,3,0.2,0.3,1.1615999999999997
4,4,0.2,0.3,1.1615999999999997
5,5,0.2,0.3,1.1615999999999997
6,6,0.2,0.3,1.1615999999999997
7,7,0.2,0.3,1.1615999999999997
8,8,0.2,0.3,1.1615999999999997
9,9,0.2,0.3,1.1615999999999997
