,Simulation number,Probability of honest cars,Probability of coerced cars,Expected Number of Edges
0,0,0.0,0.8,3.8400000000000007
1,1,0.0,0.8,3.8400000000000007
2,2,0.0,0.8,3.8400000000000007
3,3,0.0,0.8,3.8400000000000007
4,4,0.0,0.8,3.8400000000000007
5,5,0.0,0.8,3.8400000000000007
6,6,0.0,0.8,3.8400000000000007
7,7,0.0,0.8,3.8400000000000007
8,8,0.0,0.8,3.8400000000000007
9,9,0.0,0.8,3.8400000000000007
